"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Ireland (IE)","13.04.2019 11:30 - 13.04.2019 12:00 (CET/CEST)","n/e","n/e","n/e","541","0","205","n/e","152","n/e","16","0","87","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2540"
"Ireland (IE)","13.04.2019 12:00 - 13.04.2019 12:30 (CET/CEST)","n/e","n/e","n/e","558","0","218","n/e","159","n/e","24","0","90","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2583"
"Ireland (IE)","13.04.2019 12:30 - 13.04.2019 13:00 (CET/CEST)","n/e","n/e","n/e","544","0","209","n/e","153","n/e","18","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2522"
"Ireland (IE)","13.04.2019 13:00 - 13.04.2019 13:30 (CET/CEST)","n/e","n/e","n/e","542","0","201","n/e","152","n/e","16","0","90","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2542"
"Ireland (IE)","13.04.2019 13:30 - 13.04.2019 14:00 (CET/CEST)","n/e","n/e","n/e","518","0","203","n/e","148","n/e","15","0","87","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2446"
"Ireland (IE)","13.04.2019 14:00 - 13.04.2019 14:30 (CET/CEST)","n/e","n/e","n/e","540","0","201","n/e","153","n/e","16","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2545"
"Ireland (IE)","13.04.2019 14:30 - 13.04.2019 15:00 (CET/CEST)","n/e","n/e","n/e","534","0","203","n/e","151","n/e","15","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2515"
"Ireland (IE)","13.04.2019 15:00 - 13.04.2019 15:30 (CET/CEST)","n/e","n/e","n/e","521","0","200","n/e","148","n/e","21","0","87","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2487"
"Ireland (IE)","13.04.2019 15:30 - 13.04.2019 16:00 (CET/CEST)","n/e","n/e","n/e","538","0","203","n/e","150","n/e","20","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2402"
"Ireland (IE)","13.04.2019 16:00 - 13.04.2019 16:30 (CET/CEST)","n/e","n/e","n/e","538","0","201","n/e","132","n/e","20","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2380"
"Ireland (IE)","13.04.2019 16:30 - 13.04.2019 17:00 (CET/CEST)","n/e","n/e","n/e","537","0","203","n/e","121","n/e","20","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2395"
"Ireland (IE)","13.04.2019 17:00 - 13.04.2019 17:30 (CET/CEST)","n/e","n/e","n/e","548","0","203","n/e","123","n/e","22","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2403"
"Ireland (IE)","13.04.2019 17:30 - 13.04.2019 18:00 (CET/CEST)","n/e","n/e","n/e","558","0","213","n/e","126","n/e","27","0","90","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2456"
"Ireland (IE)","13.04.2019 18:00 - 13.04.2019 18:30 (CET/CEST)","n/e","n/e","n/e","541","0","201","n/e","122","n/e","20","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2599"
"Ireland (IE)","13.04.2019 18:30 - 13.04.2019 19:00 (CET/CEST)","n/e","n/e","n/e","544","0","203","n/e","122","n/e","20","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2711"
"Ireland (IE)","13.04.2019 19:00 - 13.04.2019 19:30 (CET/CEST)","n/e","n/e","n/e","540","0","201","n/e","121","n/e","20","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2607"
"Ireland (IE)","13.04.2019 19:30 - 13.04.2019 20:00 (CET/CEST)","n/e","n/e","n/e","527","0","209","n/e","123","n/e","24","0","90","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2645"
"Ireland (IE)","13.04.2019 20:00 - 13.04.2019 20:30 (CET/CEST)","n/e","n/e","n/e","551","0","220","n/e","129","n/e","31","0","83","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2676"
"Ireland (IE)","13.04.2019 20:30 - 13.04.2019 21:00 (CET/CEST)","n/e","n/e","n/e","492","0","208","n/e","124","n/e","24","0","79","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2659"
"Ireland (IE)","13.04.2019 21:00 - 13.04.2019 21:30 (CET/CEST)","n/e","n/e","n/e","481","0","206","n/e","123","n/e","24","0","69","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2647"
"Ireland (IE)","13.04.2019 21:30 - 13.04.2019 22:00 (CET/CEST)","n/e","n/e","n/e","488","0","215","n/e","128","n/e","31","0","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2681"
"Ireland (IE)","13.04.2019 22:00 - 13.04.2019 22:30 (CET/CEST)","n/e","n/e","n/e","433","0","207","n/e","153","n/e","63","0","38","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2685"
"Ireland (IE)","13.04.2019 22:30 - 13.04.2019 23:00 (CET/CEST)","n/e","n/e","n/e","403","0","207","n/e","124","n/e","70","0","38","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2617"
"Ireland (IE)","13.04.2019 23:00 - 13.04.2019 23:30 (CET/CEST)","n/e","n/e","n/e","322","0","213","n/e","127","n/e","26","0","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2490"
"Ireland (IE)","13.04.2019 23:30 - 14.04.2019 00:00 (CET/CEST)","n/e","n/e","n/e","278","0","207","n/e","125","n/e","25","0","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2473"
"Ireland (IE)","14.04.2019 00:00 - 14.04.2019 00:30 (CET/CEST)","n/e","n/e","n/e","271","0","203","n/e","123","n/e","16","0","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2404"
"Ireland (IE)","14.04.2019 00:30 - 14.04.2019 01:00 (CET/CEST)","n/e","n/e","n/e","265","0","199","n/e","120","n/e","16","0","38","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2274"
"Ireland (IE)","14.04.2019 01:00 - 14.04.2019 01:30 (CET/CEST)","n/e","n/e","n/e","302","0","202","n/e","122","n/e","0","147","38","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2286"
"Ireland (IE)","14.04.2019 01:30 - 14.04.2019 02:00 (CET/CEST)","n/e","n/e","n/e","251","0","203","n/e","123","n/e","0","147","38","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2295"
"Ireland (IE)","14.04.2019 02:00 - 14.04.2019 02:30 (CET/CEST)","n/e","n/e","n/e","253","0","201","n/e","123","n/e","0","147","38","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2226"
"Ireland (IE)","14.04.2019 02:30 - 14.04.2019 03:00 (CET/CEST)","n/e","n/e","n/e","242","0","202","n/e","119","n/e","0","147","38","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2222"
"Ireland (IE)","14.04.2019 03:00 - 14.04.2019 03:30 (CET/CEST)","n/e","n/e","n/e","246","0","201","n/e","120","n/e","0","146","38","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2125"
"Ireland (IE)","14.04.2019 03:30 - 14.04.2019 04:00 (CET/CEST)","n/e","n/e","n/e","249","0","201","n/e","121","n/e","0","145","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2058"
"Ireland (IE)","14.04.2019 04:00 - 14.04.2019 04:30 (CET/CEST)","n/e","n/e","n/e","246","0","202","n/e","119","n/e","0","145","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2003"
"Ireland (IE)","14.04.2019 04:30 - 14.04.2019 05:00 (CET/CEST)","n/e","n/e","n/e","248","0","201","n/e","121","n/e","0","144","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1934"
"Ireland (IE)","14.04.2019 05:00 - 14.04.2019 05:30 (CET/CEST)","n/e","n/e","n/e","248","0","200","n/e","121","n/e","0","144","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1912"
"Ireland (IE)","14.04.2019 05:30 - 14.04.2019 06:00 (CET/CEST)","n/e","n/e","n/e","249","3","202","n/e","121","n/e","0","143","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1834"
"Ireland (IE)","14.04.2019 06:00 - 14.04.2019 06:30 (CET/CEST)","n/e","n/e","n/e","248","11","201","n/e","120","n/e","0","143","38","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1812"
"Ireland (IE)","14.04.2019 06:30 - 14.04.2019 07:00 (CET/CEST)","n/e","n/e","n/e","260","21","209","n/e","124","n/e","0","142","40","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1879"
"Ireland (IE)","14.04.2019 07:00 - 14.04.2019 07:30 (CET/CEST)","n/e","n/e","n/e","265","35","212","n/e","126","n/e","0","141","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1898"
"Ireland (IE)","14.04.2019 07:30 - 14.04.2019 08:00 (CET/CEST)","n/e","n/e","n/e","264","55","213","n/e","126","n/e","0","140","38","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1896"
"Ireland (IE)","14.04.2019 08:00 - 14.04.2019 08:30 (CET/CEST)","n/e","n/e","n/e","265","86","213","n/e","127","n/e","0","140","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1898"
"Ireland (IE)","14.04.2019 08:30 - 14.04.2019 09:00 (CET/CEST)","n/e","n/e","n/e","265","92","214","n/e","126","n/e","14","0","40","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1894"
"Ireland (IE)","14.04.2019 09:00 - 14.04.2019 09:30 (CET/CEST)","n/e","n/e","n/e","266","85","212","n/e","132","n/e","15","0","38","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2024"
"Ireland (IE)","14.04.2019 09:30 - 14.04.2019 10:00 (CET/CEST)","n/e","n/e","n/e","249","85","203","n/e","151","n/e","11","0","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2050"
"Ireland (IE)","14.04.2019 10:00 - 14.04.2019 10:30 (CET/CEST)","n/e","n/e","n/e","272","88","219","n/e","159","n/e","17","0","48","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2121"
"Ireland (IE)","14.04.2019 10:30 - 14.04.2019 11:00 (CET/CEST)","n/e","n/e","n/e","268","93","203","n/e","151","n/e","11","0","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2265"
"Ireland (IE)","14.04.2019 11:00 - 14.04.2019 11:30 (CET/CEST)","n/e","n/e","n/e","295","91","205","n/e","203","n/e","16","0","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2361"
"Ireland (IE)","14.04.2019 11:30 - 14.04.2019 12:00 (CET/CEST)","n/e","n/e","n/e","357","93","212","n/e","271","n/e","73","0","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2435"
"Ireland (IE)","14.04.2019 12:00 - 14.04.2019 12:30 (CET/CEST)","n/e","n/e","n/e","325","95","212","n/e","277","n/e","79","0","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2508"
"Ireland (IE)","14.04.2019 12:30 - 14.04.2019 13:00 (CET/CEST)","n/e","n/e","n/e","308","100","201","n/e","312","n/e","71","0","39","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2419"
"Ireland (IE)","14.04.2019 13:00 - 14.04.2019 13:30 (CET/CEST)","n/e","n/e","n/e","323","96","208","n/e","315","n/e","25","0","56","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2463"
"Ireland (IE)","14.04.2019 13:30 - 14.04.2019 14:00 (CET/CEST)","n/e","n/e","n/e","328","94","217","n/e","316","n/e","30","0","61","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2523"
"Ireland (IE)","14.04.2019 14:00 - 14.04.2019 14:30 (CET/CEST)","n/e","n/e","n/e","329","95","217","n/e","317","n/e","31","0","63","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2547"
"Ireland (IE)","14.04.2019 14:30 - 14.04.2019 15:00 (CET/CEST)","n/e","n/e","n/e","362","95","207","n/e","305","n/e","25","0","73","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2512"
"Ireland (IE)","14.04.2019 15:00 - 14.04.2019 15:30 (CET/CEST)","n/e","n/e","n/e","326","94","204","n/e","313","n/e","20","0","80","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2538"
"Ireland (IE)","14.04.2019 15:30 - 14.04.2019 16:00 (CET/CEST)","n/e","n/e","n/e","290","94","200","n/e","289","n/e","20","0","79","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2468"
"Ireland (IE)","14.04.2019 16:00 - 14.04.2019 16:30 (CET/CEST)","n/e","n/e","n/e","289","94","203","n/e","242","n/e","21","0","78","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2407"
"Ireland (IE)","14.04.2019 16:30 - 14.04.2019 17:00 (CET/CEST)","n/e","n/e","n/e","299","83","203","n/e","247","n/e","21","0","83","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2384"
"Ireland (IE)","14.04.2019 17:00 - 14.04.2019 17:30 (CET/CEST)","n/e","n/e","n/e","302","0","211","n/e","230","n/e","67","0","88","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2386"
"Ireland (IE)","14.04.2019 17:30 - 14.04.2019 18:00 (CET/CEST)","n/e","n/e","n/e","337","0","213","n/e","234","n/e","68","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2358"
"Ireland (IE)","14.04.2019 18:00 - 14.04.2019 18:30 (CET/CEST)","n/e","n/e","n/e","378","0","226","n/e","237","n/e","75","0","90","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2348"
"Ireland (IE)","14.04.2019 18:30 - 14.04.2019 19:00 (CET/CEST)","n/e","n/e","n/e","433","0","222","n/e","235","n/e","169","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2288"
"Ireland (IE)","14.04.2019 19:00 - 14.04.2019 19:30 (CET/CEST)","n/e","n/e","n/e","471","0","201","n/e","224","n/e","152","0","86","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2254"
"Ireland (IE)","14.04.2019 19:30 - 14.04.2019 20:00 (CET/CEST)","n/e","n/e","n/e","333","0","202","n/e","224","n/e","152","0","80","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2248"
"Ireland (IE)","14.04.2019 20:00 - 14.04.2019 20:30 (CET/CEST)","n/e","n/e","n/e","328","0","210","n/e","231","n/e","121","0","69","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2374"
"Ireland (IE)","14.04.2019 20:30 - 14.04.2019 21:00 (CET/CEST)","n/e","n/e","n/e","358","0","203","n/e","262","n/e","115","0","60","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2303"
"Ireland (IE)","14.04.2019 21:00 - 14.04.2019 21:30 (CET/CEST)","n/e","n/e","n/e","378","0","208","n/e","301","n/e","123","0","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2371"
"Ireland (IE)","14.04.2019 21:30 - 14.04.2019 22:00 (CET/CEST)","n/e","n/e","n/e","474","0","212","n/e","291","n/e","163","0","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2298"
"Ireland (IE)","14.04.2019 22:00 - 14.04.2019 22:30 (CET/CEST)","n/e","n/e","n/e","478","0","213","n/e","292","n/e","27","0","48","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2344"
"Ireland (IE)","14.04.2019 22:30 - 14.04.2019 23:00 (CET/CEST)","n/e","n/e","n/e","295","0","197","n/e","282","n/e","18","0","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2319"
"Ireland (IE)","14.04.2019 23:00 - 14.04.2019 23:30 (CET/CEST)","n/e","n/e","n/e","323","0","173","n/e","289","n/e","18","0","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2366"
"Ireland (IE)","14.04.2019 23:30 - 15.04.2019 00:00 (CET/CEST)","n/e","n/e","n/e","316","0","166","n/e","223","n/e","14","0","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2367"
"Ireland (IE)","15.04.2019 00:00 - 15.04.2019 00:30 (CET/CEST)","n/e","n/e","n/e","254","0","165","n/e","207","n/e","13","0","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2357"
"Ireland (IE)","15.04.2019 00:30 - 15.04.2019 01:00 (CET/CEST)","n/e","n/e","n/e","257","0","169","n/e","151","n/e","8","0","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2197"
"Ireland (IE)","15.04.2019 01:00 - 15.04.2019 01:30 (CET/CEST)","n/e","n/e","n/e","252","0","165","n/e","123","n/e","11","0","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2176"
"Ireland (IE)","15.04.2019 01:30 - 15.04.2019 02:00 (CET/CEST)","n/e","n/e","n/e","252","0","166","n/e","122","n/e","0","75","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2279"
"Ireland (IE)","15.04.2019 02:00 - 15.04.2019 02:30 (CET/CEST)","n/e","n/e","n/e","242","0","165","n/e","116","n/e","0","81","45","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2199"
"Ireland (IE)","15.04.2019 02:30 - 15.04.2019 03:00 (CET/CEST)","n/e","n/e","n/e","244","0","165","n/e","118","n/e","0","230","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2244"
"Ireland (IE)","15.04.2019 03:00 - 15.04.2019 03:30 (CET/CEST)","n/e","n/e","n/e","250","0","165","n/e","121","n/e","0","228","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2190"
"Ireland (IE)","15.04.2019 03:30 - 15.04.2019 04:00 (CET/CEST)","n/e","n/e","n/e","260","0","171","n/e","122","n/e","0","299","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2116"
"Ireland (IE)","15.04.2019 04:00 - 15.04.2019 04:30 (CET/CEST)","n/e","n/e","n/e","254","0","165","n/e","121","n/e","0","298","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2088"
"Ireland (IE)","15.04.2019 04:30 - 15.04.2019 05:00 (CET/CEST)","n/e","n/e","n/e","256","0","169","n/e","122","n/e","0","295","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2057"
"Ireland (IE)","15.04.2019 05:00 - 15.04.2019 05:30 (CET/CEST)","n/e","n/e","n/e","259","0","171","n/e","121","n/e","0","294","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2037"
"Ireland (IE)","15.04.2019 05:30 - 15.04.2019 06:00 (CET/CEST)","n/e","n/e","n/e","260","0","171","n/e","122","n/e","0","291","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2033"
"Ireland (IE)","15.04.2019 06:00 - 15.04.2019 06:30 (CET/CEST)","n/e","n/e","n/e","263","0","176","n/e","124","n/e","0","289","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2056"
"Ireland (IE)","15.04.2019 06:30 - 15.04.2019 07:00 (CET/CEST)","n/e","n/e","n/e","251","0","167","n/e","122","n/e","0","287","44","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2142"
"Ireland (IE)","15.04.2019 07:00 - 15.04.2019 07:30 (CET/CEST)","n/e","n/e","n/e","257","0","171","n/e","122","n/e","0","285","42","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2311"
"Ireland (IE)","15.04.2019 07:30 - 15.04.2019 08:00 (CET/CEST)","n/e","n/e","n/e","269","0","164","n/e","149","n/e","0","214","75","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2333"
"Ireland (IE)","15.04.2019 08:00 - 15.04.2019 08:30 (CET/CEST)","n/e","n/e","n/e","297","0","169","n/e","153","n/e","0","213","75","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2480"
"Ireland (IE)","15.04.2019 08:30 - 15.04.2019 09:00 (CET/CEST)","n/e","n/e","n/e","295","0","165","n/e","170","n/e","7","0","75","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2522"
"Ireland (IE)","15.04.2019 09:00 - 15.04.2019 09:30 (CET/CEST)","n/e","n/e","n/e","332","0","171","n/e","171","n/e","13","0","88","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2654"
"Ireland (IE)","15.04.2019 09:30 - 15.04.2019 10:00 (CET/CEST)","n/e","n/e","n/e","294","0","164","n/e","170","n/e","88","0","93","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2783"
"Ireland (IE)","15.04.2019 10:00 - 15.04.2019 10:30 (CET/CEST)","n/e","n/e","n/e","302","0","174","n/e","172","n/e","93","0","114","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2875"
"Ireland (IE)","15.04.2019 10:30 - 15.04.2019 11:00 (CET/CEST)","n/e","n/e","n/e","298","0","169","n/e","171","n/e","91","0","121","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2877"
"Ireland (IE)","15.04.2019 11:00 - 15.04.2019 11:30 (CET/CEST)","n/e","n/e","n/e","372","0","174","n/e","172","n/e","93","0","121","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2845"
"Ireland (IE)","15.04.2019 11:30 - 15.04.2019 12:00 (CET/CEST)","n/e","n/e","n/e","427","0","180","n/e","160","n/e","71","0","96","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2918"
"Ireland (IE)","15.04.2019 12:00 - 15.04.2019 12:30 (CET/CEST)","n/e","n/e","n/e","419","0","171","n/e","161","n/e","65","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2842"
"Ireland (IE)","15.04.2019 12:30 - 15.04.2019 13:00 (CET/CEST)","n/e","n/e","n/e","517","0","170","n/e","160","n/e","63","0","87","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2766"
"Ireland (IE)","15.04.2019 13:00 - 15.04.2019 13:30 (CET/CEST)","n/e","n/e","n/e","511","0","167","n/e","160","n/e","21","0","87","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2891"
"Ireland (IE)","15.04.2019 13:30 - 15.04.2019 14:00 (CET/CEST)","n/e","n/e","n/e","511","0","164","n/e","160","n/e","21","0","87","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2826"
"Ireland (IE)","15.04.2019 14:00 - 15.04.2019 14:30 (CET/CEST)","n/e","n/e","n/e","509","0","165","n/e","160","n/e","20","0","88","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2770"
"Ireland (IE)","15.04.2019 14:30 - 15.04.2019 15:00 (CET/CEST)","n/e","n/e","n/e","506","0","165","n/e","160","n/e","20","0","87","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2681"
"Ireland (IE)","15.04.2019 15:00 - 15.04.2019 15:30 (CET/CEST)","n/e","n/e","n/e","460","0","175","n/e","161","n/e","25","0","88","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2764"
"Ireland (IE)","15.04.2019 15:30 - 15.04.2019 16:00 (CET/CEST)","n/e","n/e","n/e","501","0","176","n/e","160","n/e","28","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2773"
"Ireland (IE)","15.04.2019 16:00 - 15.04.2019 16:30 (CET/CEST)","n/e","n/e","n/e","504","0","199","n/e","161","n/e","27","0","91","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2735"
"Ireland (IE)","15.04.2019 16:30 - 15.04.2019 17:00 (CET/CEST)","n/e","n/e","n/e","491","0","200","n/e","160","n/e","21","0","87","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2686"
"Ireland (IE)","15.04.2019 17:00 - 15.04.2019 17:30 (CET/CEST)","n/e","n/e","n/e","506","0","217","n/e","162","n/e","69","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2777"
"Ireland (IE)","15.04.2019 17:30 - 15.04.2019 18:00 (CET/CEST)","n/e","n/e","n/e","504","0","212","n/e","160","n/e","109","0","115","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2734"
"Ireland (IE)","15.04.2019 18:00 - 15.04.2019 18:30 (CET/CEST)","n/e","n/e","n/e","494","0","234","n/e","148","n/e","20","0","112","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2783"
"Ireland (IE)","15.04.2019 18:30 - 15.04.2019 19:00 (CET/CEST)","n/e","n/e","n/e","463","0","237","n/e","161","n/e","21","0","120","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2769"
"Ireland (IE)","15.04.2019 19:00 - 15.04.2019 19:30 (CET/CEST)","n/e","n/e","n/e","453","0","227","n/e","161","n/e","20","0","111","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2700"
"Ireland (IE)","15.04.2019 19:30 - 15.04.2019 20:00 (CET/CEST)","n/e","n/e","n/e","448","0","201","n/e","190","n/e","21","0","100","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2672"
"Ireland (IE)","15.04.2019 20:00 - 15.04.2019 20:30 (CET/CEST)","n/e","n/e","n/e","521","0","213","n/e","193","n/e","107","0","92","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2477"
"Ireland (IE)","15.04.2019 20:30 - 15.04.2019 21:00 (CET/CEST)","n/e","n/e","n/e","582","0","231","n/e","236","n/e","115","0","94","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2237"
"Ireland (IE)","15.04.2019 21:00 - 15.04.2019 21:30 (CET/CEST)","n/e","n/e","n/e","547","0","271","n/e","250","n/e","57","0","93","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2035"
"Ireland (IE)","15.04.2019 21:30 - 15.04.2019 22:00 (CET/CEST)","n/e","n/e","n/e","549","0","273","n/e","283","n/e","58","0","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1904"
"Ireland (IE)","15.04.2019 22:00 - 15.04.2019 22:30 (CET/CEST)","n/e","n/e","n/e","565","0","223","n/e","334","n/e","59","0","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1780"
"Ireland (IE)","15.04.2019 22:30 - 15.04.2019 23:00 (CET/CEST)","n/e","n/e","n/e","562","0","220","n/e","335","n/e","59","0","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1634"
"Ireland (IE)","15.04.2019 23:00 - 15.04.2019 23:30 (CET/CEST)","n/e","n/e","n/e","572","0","211","n/e","330","n/e","20","0","47","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1496"
"Ireland (IE)","15.04.2019 23:30 - 16.04.2019 00:00 (CET/CEST)","n/e","n/e","n/e","607","0","234","n/e","339","n/e","30","0","48","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1301"
